Czas_Rejestracji;Wiatr_V;Wiatr_Kierunek;Wilgotnosc;T_Powietrza;T_Grunt;Opad_Typ;Lokalizacja_Opis
2016-08-30 00:00:00.000;2.1;307.00;66.30;21.00;22.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:00:00.000;1.19;280.00;63.70;20.31;23.37;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:00:00.000;0.9;255.50;54.80;19.80;22.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:00:00.000;2.2;346.70;58.80;20.30;24.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:00:00.000;0;205.20;65.50;19.30;24.80;69;ESTAKADA GADOWIANKA
2016-08-30 00:00:00.000;4.2;324.60;65.80;21.80;22.60;69;MOST MILENIJNY
2016-08-30 00:00:00.000;2.3;110.70;66.10;22.00;23.30;69;MOST WARSZAWSKI
2016-08-30 00:10:00.000;1.9;304.10;67.50;20.80;22.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:10:00.000;1.26;284.00;64.44;20.16;23.19;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:10:00.000;1.2;242.90;55.30;19.80;22.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:10:00.000;2.3;340.50;59.70;20.00;24.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:10:00.000;0;202.80;66.90;19.10;24.70;69;ESTAKADA GADOWIANKA
2016-08-30 00:10:00.000;4.4;323.30;65.90;21.70;22.40;69;MOST MILENIJNY
2016-08-30 00:10:00.000;2;105.90;67.30;21.80;23.10;69;MOST WARSZAWSKI
2016-08-30 00:20:00.000;2.3;306.80;67.70;20.70;22.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:20:00.000;0.88;284.00;64.91;20.05;23.00;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:20:00.000;1;261.90;55.90;19.60;22.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:20:00.000;2.3;347.00;60.30;19.90;24.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:20:00.000;0;202.60;67.60;18.90;24.60;69;ESTAKADA GADOWIANKA
2016-08-30 00:20:00.000;4.1;322.80;66.60;21.60;22.30;69;MOST MILENIJNY
2016-08-30 00:20:00.000;1.9;99.50;67.90;21.70;23.10;69;MOST WARSZAWSKI
2016-08-30 00:30:00.000;1.8;301.40;68.10;20.60;22.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:30:00.000;1.42;282.00;65.17;19.99;22.91;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:30:00.000;0.8;259.80;56.70;19.50;22.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:30:00.000;2.2;345.80;60.70;19.80;24.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:30:00.000;0;205.80;67.70;18.90;24.50;69;ESTAKADA GADOWIANKA
2016-08-30 00:30:00.000;4;325.50;67.30;21.50;22.30;69;MOST MILENIJNY
2016-08-30 00:30:00.000;2.3;112.50;67.70;21.60;23.10;69;MOST WARSZAWSKI
2016-08-30 00:40:00.000;1.6;288.00;69.10;20.30;22.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:40:00.000;1.19;281.00;65.70;19.90;22.87;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:40:00.000;1.2;274.00;57.30;19.40;22.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:40:00.000;2.2;346.40;60.80;19.90;24.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:40:00.000;0;177.80;68.70;18.60;24.40;69;ESTAKADA GADOWIANKA
2016-08-30 00:40:00.000;4.8;323.10;67.40;21.50;22.10;69;MOST MILENIJNY
2016-08-30 00:40:00.000;2.1;109.30;68.10;21.50;23.00;69;MOST WARSZAWSKI
2016-08-30 00:50:00.000;1.6;292.40;70.00;20.00;21.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 00:50:00.000;1.6;281.00;65.92;19.78;22.65;69;MOST ROMANA DMOWSKIEGO
2016-08-30 00:50:00.000;0.9;262.10;58.00;19.30;22.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 00:50:00.000;1.9;336.30;61.60;19.80;24.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 00:50:00.000;0;189.20;69.60;18.40;24.30;69;ESTAKADA GADOWIANKA
2016-08-30 00:50:00.000;3;315.50;67.80;21.20;21.80;69;MOST MILENIJNY
2016-08-30 00:50:00.000;2.2;100.60;68.80;21.30;22.80;69;MOST WARSZAWSKI
2016-08-30 01:00:00.000;1.5;296.10;70.50;19.70;21.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:00:00.000;1.54;278.00;66.24;19.62;22.29;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:00:00.000;1.9;261.00;58.30;19.10;22.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:00:00.000;2.3;337.80;62.20;19.60;23.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:00:00.000;0;199.40;70.00;18.10;24.20;69;ESTAKADA GADOWIANKA
2016-08-30 01:00:00.000;2.6;308.50;69.00;20.90;21.50;69;MOST MILENIJNY
2016-08-30 01:00:00.000;2.3;101.20;70.70;21.20;22.50;69;MOST WARSZAWSKI
2016-08-30 01:10:00.000;1.4;295.90;70.70;19.50;21.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:10:00.000;1.44;280.00;67.35;19.39;21.90;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:10:00.000;1.8;263.50;59.00;18.90;21.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:10:00.000;2.5;341.20;62.60;19.40;23.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:10:00.000;0;204.00;69.90;17.90;24.00;69;ESTAKADA GADOWIANKA
2016-08-30 01:10:00.000;3;322.20;70.10;20.70;21.30;69;MOST MILENIJNY
2016-08-30 01:10:00.000;3.1;111.50;71.80;20.80;22.10;69;MOST WARSZAWSKI
2016-08-30 01:20:00.000;1.2;302.40;71.10;19.30;20.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:20:00.000;1.66;283.00;68.41;19.13;;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:20:00.000;1.4;266.10;61.00;18.50;21.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:20:00.000;2.3;338.30;63.90;19.10;23.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:20:00.000;0;208.30;70.40;17.70;23.90;69;ESTAKADA GADOWIANKA
2016-08-30 01:20:00.000;3.1;324.00;71.30;20.40;21.00;69;MOST MILENIJNY
2016-08-30 01:20:00.000;2.9;115.60;72.10;20.60;21.80;69;MOST WARSZAWSKI
2016-08-30 01:30:00.000;0.5;280.80;71.60;19.10;20.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:30:00.000;1.29;289.00;70.34;18.81;21.16;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:30:00.000;1.2;259.50;62.20;18.30;21.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:30:00.000;2.4;347.50;65.20;18.80;23.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:30:00.000;0;199.40;71.20;17.40;23.70;69;ESTAKADA GADOWIANKA
2016-08-30 01:30:00.000;2.5;317.20;71.70;20.20;20.80;69;MOST MILENIJNY
2016-08-30 01:30:00.000;2.2;107.80;73.40;20.40;21.60;69;MOST WARSZAWSKI
2016-08-30 01:40:00.000;0.1;278.20;72.50;18.90;20.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:40:00.000;0.99;278.00;71.23;18.56;20.83;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:40:00.000;1.4;250.90;61.80;18.10;20.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:40:00.000;2.2;346.10;66.30;18.50;23.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:40:00.000;0;205.30;71.90;17.30;23.50;69;ESTAKADA GADOWIANKA
2016-08-30 01:40:00.000;2.1;305.80;71.80;20.00;20.70;69;MOST MILENIJNY
2016-08-30 01:40:00.000;2;113.80;74.10;20.20;21.40;69;MOST WARSZAWSKI
2016-08-30 01:50:00.000;0.1;277.40;73.40;18.70;20.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 01:50:00.000;1.15;280.00;70.97;18.39;20.53;69;MOST ROMANA DMOWSKIEGO
2016-08-30 01:50:00.000;1;259.10;62.80;17.70;20.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 01:50:00.000;2.2;347.80;66.60;18.40;23.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 01:50:00.000;0;204.60;72.60;17.10;23.40;69;ESTAKADA GADOWIANKA
2016-08-30 01:50:00.000;2.5;318.90;72.20;19.80;20.50;69;MOST MILENIJNY
2016-08-30 01:50:00.000;2.4;113.10;74.20;20.00;21.20;69;MOST WARSZAWSKI
2016-08-30 02:00:00.000;0.4;279.20;74.00;18.60;20.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:00:00.000;1.25;288.00;71.19;18.19;20.26;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:00:00.000;1.2;262.00;62.90;17.60;20.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:00:00.000;2.2;345.10;66.30;18.30;23.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:00:00.000;0;194.80;73.30;17.00;23.20;69;ESTAKADA GADOWIANKA
2016-08-30 02:00:00.000;2.3;314.90;72.70;19.70;20.40;69;MOST MILENIJNY
2016-08-30 02:00:00.000;2;112.70;74.70;19.80;21.00;69;MOST WARSZAWSKI
2016-08-30 02:10:00.000;0;253.20;76.30;18.10;20.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:10:00.000;1.07;286.00;71.84;17.97;19.97;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:10:00.000;0.8;262.20;63.20;17.50;20.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:10:00.000;2.1;344.50;66.20;18.20;23.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:10:00.000;0;192.40;73.90;16.80;23.10;69;ESTAKADA GADOWIANKA
2016-08-30 02:10:00.000;2.4;315.00;73.10;19.50;20.20;69;MOST MILENIJNY
2016-08-30 02:10:00.000;2.1;117.10;75.60;19.60;20.90;69;MOST WARSZAWSKI
2016-08-30 02:20:00.000;0;255.00;78.80;17.70;19.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:20:00.000;1.05;285.00;72.30;17.83;19.70;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:20:00.000;0.8;260.70;64.60;17.20;20.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:20:00.000;2.1;338.40;66.70;18.10;23.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:20:00.000;0;194.70;75.20;16.60;22.90;69;ESTAKADA GADOWIANKA
2016-08-30 02:20:00.000;2.4;314.60;73.40;19.50;20.00;69;MOST MILENIJNY
2016-08-30 02:20:00.000;2.3;112.30;76.20;19.50;20.70;69;MOST WARSZAWSKI
2016-08-30 02:30:00.000;0.1;261.30;79.20;17.60;19.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:30:00.000;0.84;287.00;72.79;17.67;19.49;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:30:00.000;0.7;250.00;66.40;16.90;20.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:30:00.000;1.7;331.50;67.80;17.90;23.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:30:00.000;0;190.50;76.20;16.40;22.80;69;ESTAKADA GADOWIANKA
2016-08-30 02:30:00.000;2.1;303.40;73.70;19.40;19.90;69;MOST MILENIJNY
2016-08-30 02:30:00.000;2;110.60;77.10;19.40;20.60;69;MOST WARSZAWSKI
2016-08-30 02:40:00.000;0.9;278.00;78.10;17.80;19.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:40:00.000;0.54;280.00;73.39;17.50;19.29;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:40:00.000;0.6;237.50;68.60;16.60;19.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:40:00.000;1.5;331.60;68.70;17.80;23.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:40:00.000;0;192.00;76.70;16.20;22.70;69;ESTAKADA GADOWIANKA
2016-08-30 02:40:00.000;2.5;313.40;74.60;19.20;19.70;69;MOST MILENIJNY
2016-08-30 02:40:00.000;1.1;101.30;77.70;19.40;20.40;69;MOST WARSZAWSKI
2016-08-30 02:50:00.000;0.9;277.50;77.50;17.80;19.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 02:50:00.000;0.42;275.00;73.72;17.40;19.10;69;MOST ROMANA DMOWSKIEGO
2016-08-30 02:50:00.000;0.7;225.80;71.10;16.20;19.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 02:50:00.000;1.3;324.20;69.10;17.60;22.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 02:50:00.000;0;185.90;77.60;16.00;22.50;69;ESTAKADA GADOWIANKA
2016-08-30 02:50:00.000;2.4;311.00;75.20;19.10;19.60;69;MOST MILENIJNY
2016-08-30 02:50:00.000;1.3;90.90;77.10;19.20;20.30;69;MOST WARSZAWSKI
2016-08-30 03:00:00.000;0;245.10;78.80;17.50;19.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:00:00.000;0.26;280.00;74.21;17.28;18.91;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:00:00.000;0.5;196.20;72.20;16.00;19.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:00:00.000;1;305.60;70.00;17.40;22.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:00:00.000;0;173.30;78.70;15.80;22.40;69;ESTAKADA GADOWIANKA
2016-08-30 03:00:00.000;2.1;302.30;75.50;19.00;19.50;69;MOST MILENIJNY
2016-08-30 03:00:00.000;1.3;85.00;77.10;19.10;20.20;69;MOST WARSZAWSKI
2016-08-30 03:10:00.000;0.4;250.90;79.40;17.30;19.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:10:00.000;0.3;264.00;74.70;17.14;18.73;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:10:00.000;0.5;185.30;74.50;15.40;19.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:10:00.000;1.4;330.30;71.50;17.20;22.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:10:00.000;0;149.70;77.70;16.00;22.20;69;ESTAKADA GADOWIANKA
2016-08-30 03:10:00.000;1.7;294.60;75.90;18.80;19.30;69;MOST MILENIJNY
2016-08-30 03:10:00.000;1.1;74.50;77.40;18.90;20.10;69;MOST WARSZAWSKI
2016-08-30 03:20:00.000;0;196.10;81.40;16.70;19.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:20:00.000;0.18;260.00;74.97;17.04;18.56;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:20:00.000;0.9;193.20;77.00;15.40;19.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:20:00.000;1.4;310.80;72.30;17.10;22.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:20:00.000;0;144.10;78.00;15.90;22.10;69;ESTAKADA GADOWIANKA
2016-08-30 03:20:00.000;1.1;284.60;76.60;18.70;19.20;69;MOST MILENIJNY
2016-08-30 03:20:00.000;1.2;75.10;78.00;18.70;20.00;69;MOST WARSZAWSKI
2016-08-30 03:30:00.000;0;184.40;84.70;16.10;18.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:30:00.000;0;235.00;75.40;16.95;18.39;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:30:00.000;0.9;187.20;77.40;15.20;19.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:30:00.000;0.8;302.80;72.90;16.90;22.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:30:00.000;0;149.80;79.40;15.60;22.00;69;ESTAKADA GADOWIANKA
2016-08-30 03:30:00.000;0.9;269.10;77.80;18.40;19.10;69;MOST MILENIJNY
2016-08-30 03:30:00.000;1.1;77.10;78.70;18.60;19.90;69;MOST WARSZAWSKI
2016-08-30 03:40:00.000;0;192.80;86.70;15.80;18.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:40:00.000;0;256.00;76.02;16.78;18.26;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:40:00.000;1;195.40;78.80;15.00;19.00;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:40:00.000;1.2;284.80;73.90;16.80;22.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:40:00.000;0;170.00;80.90;15.30;21.90;69;ESTAKADA GADOWIANKA
2016-08-30 03:40:00.000;1.8;94.80;79.50;18.50;19.80;69;MOST WARSZAWSKI
2016-08-30 03:50:00.000;0;199.30;87.30;15.70;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 03:50:00.000;0;260.00;76.49;16.67;18.11;69;MOST ROMANA DMOWSKIEGO
2016-08-30 03:50:00.000;1.4;206.60;79.00;15.30;18.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 03:50:00.000;0.6;293.20;75.00;16.60;22.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 03:50:00.000;0;178.10;82.10;15.10;21.80;69;ESTAKADA GADOWIANKA
2016-08-30 03:50:00.000;1.6;273.90;80.30;18.00;18.80;69;MOST MILENIJNY
2016-08-30 03:50:00.000;1.7;87.40;79.90;18.40;19.60;69;MOST WARSZAWSKI
2016-08-30 04:00:00.000;0;262.50;87.60;15.70;18.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:00:00.000;0;262.00;77.38;16.49;17.97;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:00:00.000;1;225.00;77.80;15.30;18.80;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:00:00.000;0.5;295.80;76.90;16.30;22.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:00:00.000;0;181.80;82.80;15.00;21.70;69;ESTAKADA GADOWIANKA
2016-08-30 04:00:00.000;1.3;272.50;81.10;17.80;18.70;69;MOST MILENIJNY
2016-08-30 04:00:00.000;1.1;77.70;80.50;18.20;19.50;69;MOST WARSZAWSKI
2016-08-30 04:10:00.000;0.7;283.70;86.60;16.10;18.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:10:00.000;0;259.00;78.35;16.31;17.81;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:10:00.000;0.7;227.30;78.00;15.20;18.70;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:10:00.000;0.3;289.80;78.90;16.00;22.20;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:10:00.000;0;175.80;83.40;14.90;21.50;69;ESTAKADA GADOWIANKA
2016-08-30 04:10:00.000;1.5;295.10;81.30;17.80;18.60;69;MOST MILENIJNY
2016-08-30 04:10:00.000;1.2;84.30;81.00;18.00;19.40;69;MOST WARSZAWSKI
2016-08-30 04:20:00.000;0.8;279.40;85.10;16.20;18.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:20:00.000;0.02;269.00;78.51;16.31;17.65;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:20:00.000;1.1;231.90;78.80;15.10;18.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:20:00.000;0.2;278.30;80.30;15.80;22.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:20:00.000;0;157.50;83.00;15.00;21.40;69;ESTAKADA GADOWIANKA
2016-08-30 04:20:00.000;1.5;318.70;81.60;17.80;18.40;69;MOST MILENIJNY
2016-08-30 04:20:00.000;1.5;88.70;81.60;18.00;19.30;69;MOST WARSZAWSKI
2016-08-30 04:30:00.000;0.4;274.30;85.00;16.10;18.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:30:00.000;0;263.00;78.81;16.22;17.54;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:30:00.000;1.3;231.40;78.80;15.10;18.60;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:30:00.000;0.6;279.10;81.40;15.50;22.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:30:00.000;0;138.80;82.90;15.00;21.30;69;ESTAKADA GADOWIANKA
2016-08-30 04:30:00.000;1.2;306.90;82.20;17.60;18.30;69;MOST MILENIJNY
2016-08-30 04:30:00.000;1.7;92.20;81.90;17.90;19.20;69;MOST WARSZAWSKI
2016-08-30 04:40:00.000;0;250.30;85.40;16.00;18.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:40:00.000;0.32;268.00;79.41;16.08;17.45;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:40:00.000;1.2;231.10;78.80;15.00;18.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:40:00.000;0.5;280.70;82.60;15.30;22.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:40:00.000;0;154.40;83.50;14.80;21.20;69;ESTAKADA GADOWIANKA
2016-08-30 04:40:00.000;0.7;308.90;82.60;17.50;18.30;69;MOST MILENIJNY
2016-08-30 04:40:00.000;1.4;84.80;82.50;17.80;19.10;69;MOST WARSZAWSKI
2016-08-30 04:50:00.000;0;194.10;86.50;15.70;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 04:50:00.000;0.06;269.00;79.80;15.99;17.30;69;MOST ROMANA DMOWSKIEGO
2016-08-30 04:50:00.000;1.4;225.40;79.60;14.90;18.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 04:50:00.000;0.3;289.80;83.60;15.00;21.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 04:50:00.000;0;176.10;84.30;14.70;21.10;69;ESTAKADA GADOWIANKA
2016-08-30 04:50:00.000;0.8;289.20;82.10;17.60;18.50;69;MOST MILENIJNY
2016-08-30 04:50:00.000;1.8;83.30;83.40;17.60;19.10;69;MOST WARSZAWSKI
2016-08-30 05:00:00.000;0;201.50;87.30;15.70;18.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:00:00.000;0.01;262.00;80.00;15.96;17.46;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:00:00.000;1.4;231.50;79.90;14.80;18.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:00:00.000;0.4;280.20;84.60;14.90;21.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:00:00.000;0;180.50;84.20;14.70;21.10;69;ESTAKADA GADOWIANKA
2016-08-30 05:00:00.000;1.4;310.70;80.90;17.80;18.80;69;MOST MILENIJNY
2016-08-30 05:00:00.000;1.9;88.50;83.30;17.60;19.50;69;MOST WARSZAWSKI
2016-08-30 05:10:00.000;0.2;246.00;87.20;15.90;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:10:00.000;0.19;269.00;79.01;16.08;17.83;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:10:00.000;1.5;230.90;79.90;14.80;18.30;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:10:00.000;0.2;277.90;84.90;15.00;21.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:10:00.000;0;176.20;84.70;14.60;21.00;69;ESTAKADA GADOWIANKA
2016-08-30 05:10:00.000;1.4;313.70;80.50;17.80;18.80;69;MOST MILENIJNY
2016-08-30 05:10:00.000;1.8;105.80;83.00;17.80;19.70;69;MOST WARSZAWSKI
2016-08-30 05:20:00.000;0;263.90;85.80;16.20;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:20:00.000;0.47;286.00;77.94;16.21;17.90;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:20:00.000;1.2;232.50;79.50;14.90;18.50;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:20:00.000;0.4;280.80;84.60;15.10;21.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:20:00.000;0;184.80;84.80;14.70;21.00;69;ESTAKADA GADOWIANKA
2016-08-30 05:20:00.000;1.3;289.80;80.90;17.70;18.60;69;MOST MILENIJNY
2016-08-30 05:20:00.000;1.9;96.90;82.30;17.70;19.40;69;MOST WARSZAWSKI
2016-08-30 05:30:00.000;0.3;277.90;85.40;16.30;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:30:00.000;0.35;271.00;78.17;16.17;17.78;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:30:00.000;1.2;232.60;79.90;14.70;18.20;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:30:00.000;0.4;270.90;84.30;15.10;21.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:30:00.000;0;187.20;85.30;14.60;21.00;69;ESTAKADA GADOWIANKA
2016-08-30 05:30:00.000;1.5;310.20;81.80;17.70;18.60;69;MOST MILENIJNY
2016-08-30 05:30:00.000;2.1;97.30;81.60;17.70;19.30;69;MOST WARSZAWSKI
2016-08-30 05:40:00.000;0.3;289.30;84.90;16.30;18.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:40:00.000;0.68;275.00;78.73;16.07;17.64;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:40:00.000;1.3;234.10;80.60;14.60;17.90;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:40:00.000;0.2;295.20;84.80;14.90;21.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:40:00.000;0;162.20;85.20;14.60;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 05:40:00.000;1;314.10;82.70;17.60;18.60;69;MOST MILENIJNY
2016-08-30 05:40:00.000;2.1;91.90;81.80;17.70;19.50;69;MOST WARSZAWSKI
2016-08-30 05:50:00.000;0.5;278.80;84.80;16.40;18.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 05:50:00.000;0.64;271.00;79.30;16.03;17.78;69;MOST ROMANA DMOWSKIEGO
2016-08-30 05:50:00.000;1.5;229.20;80.30;14.70;18.10;69;AL. JANA III SOBIESKIEGO
2016-08-30 05:50:00.000;0;305.70;85.30;14.80;21.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 05:50:00.000;0;174.40;84.80;14.80;20.90;69;ESTAKADA GADOWIANKA
2016-08-30 05:50:00.000;1.2;299.70;82.20;17.70;18.70;69;MOST MILENIJNY
2016-08-30 05:50:00.000;2.1;96.50;82.50;17.60;19.50;69;MOST WARSZAWSKI
2016-08-30 06:00:00.000;0.3;264.60;85.10;16.40;18.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-30 06:00:00.000;0.22;266.00;79.33;16.10;17.91;69;MOST ROMANA DMOWSKIEGO
2016-08-30 06:00:00.000;0.8;236.30;79.60;14.80;18.40;69;AL. JANA III SOBIESKIEGO
2016-08-30 06:00:00.000;0.2;303.10;85.20;14.90;21.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-30 06:00:00.000;0;174.50;85.00;14.70;20.90;69;ESTAKADA GADOWIANKA
